Domain name,Domain type,Agency,City,State,Local municipality,Country,ORGNR,Sektorkode
dentjuefemtetimen.no,Local or regional government,Haugaland Vekst Iks,Haugesund,Rogaland,Haugesund,Norway,987637013,6500 - Kommuneforvaltningen
designhandverk.no,Local or regional government,Stiftelsen Akershusmuseet - Kulturhistorisk Kompetansesenter og Museer.,Strømmen,Akershus,Skedsmo,Norway,974235390,6500 - Kommuneforvaltningen
designmanual-os.no,Local or regional government,Os Kommune,Os,Hordaland,Os (Hordaland),Norway,844458312,6500 - Kommuneforvaltningen
destinasjonsunnmorsalpane.no,Local or regional government,Volda Kommune,Volda,Møre og Romsdal,Volda,Norway,939760946,6500 - Kommuneforvaltningen
detdigitaletrondelag.no,Local or regional government,Levanger Kommune,Levanger,Nord-Trøndelag,Levanger,Norway,938587051,6500 - Kommuneforvaltningen
deterhervikommerfra.no,Local or regional government,Kongsvinger Kommune,Kongsvinger,Hedmark,Kongsvinger,Norway,944117784,6500 - Kommuneforvaltningen
detgrenselosevannet.no,Local or regional government,Sør-Varanger Kommune,Kirkenes,Finnmark,Sør-Varanger,Norway,942110286,6500 - Kommuneforvaltningen
detgronneskiftet.no,Local or regional government,Ringsaker Kommune,Brumunddal,Hedmark,Ringsaker,Norway,864950582,6500 - Kommuneforvaltningen
detmoderneoye.no,Local or regional government,Oslo Kommune Munchmuseet,Oslo,Oslo,Oslo,Norway,995138670,6500 - Kommuneforvaltningen
detvarengang.no,Local or regional government,Interkommunalt Arkiv For Buskerud Vestfold og Telemark Iks,Kongsberg,Buskerud,Kongsberg,Norway,971309040,6500 - Kommuneforvaltningen
detvimangler.no,Local or regional government,Oppland Fylkeskommune,Lillehammer,Oppland,Lillehammer,Norway,961382335,6500 - Kommuneforvaltningen
dfnett.no,Local or regional government,Alta Kommune,Alta,Finnmark,Alta,Norway,944588132,6500 - Kommuneforvaltningen
dgi.no,Local or regional government,Digitale Gardermoen Iks,Gardermoen,Akershus,Ullensaker,Norway,987059389,6500 - Kommuneforvaltningen
dgmv.no,Local or regional government,Hitra Kommune,Hitra,Sør-Trøndelag,Hitra,Norway,938772924,6500 - Kommuneforvaltningen
dialekt.no,Local or regional government,Nynorsk Kultursentrum,Hovdebygda,Møre og Romsdal,Ørsta,Norway,976013263,6500 - Kommuneforvaltningen
dialekteksperten.no,Local or regional government,Vest-Agder Fylkeskommune Utdanningsavdelingen,Kristiansand S,Vest-Agder,Kristiansand,Norway,874778532,6500 - Kommuneforvaltningen
dialektxperten.no,Local or regional government,Vest-Agder Fylkeskommune,Kristiansand S,Vest-Agder,Kristiansand,Norway,960895827,6500 - Kommuneforvaltningen
dialogenbardu.no,Local or regional government,Bardu Kommune,Bardu,Troms,Bardu,Norway,864993982,6500 - Kommuneforvaltningen
diamantenkafe.no,Local or regional government,Oslo Kommune Bydel 12 Alna,Oslo,Oslo,Oslo,Norway,970534644,6500 - Kommuneforvaltningen
digc.no,Local or regional government,Åssiden Sokn,Drammen,Buskerud,Drammen,Norway,976989678,6500 - Kommuneforvaltningen
digermulenskole.no,Local or regional government,Vågan Kommune,Svolvær,Nordland,Vågan,Norway,938644500,6500 - Kommuneforvaltningen
digikult.no,Local or regional government,Oslo Kommune Kulturetaten,Oslo,Oslo,Oslo,Norway,992410213,6500 - Kommuneforvaltningen
digirom.no,Local or regional government,Digitale Gardermoen Iks,Gardermoen,Akershus,Ullensaker,Norway,987059389,6500 - Kommuneforvaltningen
digitalbruker.no,Local or regional government,Digitale Gardermoen Iks,Gardermoen,Akershus,Ullensaker,Norway,987059389,6500 - Kommuneforvaltningen
digitaledistriktsagder.no,Local or regional government,Bykle Kommune,Bykle,Aust-Agder,Bykle,Norway,958814968,6500 - Kommuneforvaltningen
digitalegardermoen.no,Local or regional government,Digitale Gardermoen Iks,Gardermoen,Akershus,Ullensaker,Norway,987059389,6500 - Kommuneforvaltningen
digitale-hardanger.no,Local or regional government,Hardangerrådet Iks,Kinsarvik,Hordaland,Ullensvang Herad,Norway,980045412,6500 - Kommuneforvaltningen
digitaltvindu.no,Local or regional government,Digitale Gardermoen Iks,Gardermoen,Akershus,Ullensaker,Norway,987059389,6500 - Kommuneforvaltningen
dih.no,Local or regional government,Hias Iks,Hamar,Hedmark,Stange,Norway,947293265,6500 - Kommuneforvaltningen
d-ikt.no,Local or regional government,Drammen Kommune,Drammen,Buskerud,Drammen,Norway,939214895,6500 - Kommuneforvaltningen
dikterhjem.no,Local or regional government,Stiftelsen Lillehammer Museum,Lillehammer,Oppland,Lillehammer,Norway,955378024,6500 - Kommuneforvaltningen
dikterportalen.no,Local or regional government,Gausdal Kommune,Østre Gausdal,Oppland,Gausdal,Norway,961381274,6500 - Kommuneforvaltningen
dim.no,Local or regional government,Dalane Miljøverk Iks,Egersund,Rogaland,Eigersund,Norway,979719345,6500 - Kommuneforvaltningen
dinbedriftpanett.no,Local or regional government,Tromsø Kommune,Tromsø,Troms,Tromsø,Norway,940101808,6500 - Kommuneforvaltningen
dinegyldneaar.no,Local or regional government,Svelvik Kommune,Svelvik,Vestfold,Svelvik,Norway,939516107,6500 - Kommuneforvaltningen
dinframtid-eu.no,Local or regional government,Hedmark Fylkeskommune Videregående Opplæring,Hamar,Hedmark,Hamar,Norway,974642034,6500 - Kommuneforvaltningen
dingemoenskule.no,Local or regional government,Fjaler Kommune,Dale I Sunnfjord,Sogn og Fjordane,Fjaler,Norway,864968422,6500 - Kommuneforvaltningen
discoduck.no,Local or regional government,Andøy Kommune,Andenes,Nordland,Andøy,Norway,945624809,6500 - Kommuneforvaltningen
disenaskole.no,Local or regional government,Sør-Odal Kommune,Skarnes,Hedmark,Sør-Odal,Norway,964947716,6500 - Kommuneforvaltningen
distriktsrevisjon-nordmore.no,Local or regional government,Distriktsrevisjon Nordmøre Iks,Kristiansund N,Møre og Romsdal,Kristiansund,Norway,974780240,6500 - Kommuneforvaltningen
dksa.no,Local or regional government,Akershus Fylkeskommune,Oslo,Oslo,Oslo,Norway,958381492,6500 - Kommuneforvaltningen
dksalta.no,Local or regional government,Alta Kommune,Alta,Finnmark,Alta,Norway,944588132,6500 - Kommuneforvaltningen
dksbergen.no,Local or regional government,Bergen Kommune,Bergen,Hordaland,Bergen,Norway,964338531,6500 - Kommuneforvaltningen
dksfinnmark.no,Local or regional government,Finnmark Fylkeskommune Administrasjonsavdelinga,Vadsø,Finnmark,Vadsø,Norway,974795159,6500 - Kommuneforvaltningen
dks-horten.no,Local or regional government,Horten Kommune,Horten,Vestfold,Horten,Norway,964951284,6500 - Kommuneforvaltningen
dks-kongsberg.no,Local or regional government,Kongsberg Kommune,Kongsberg,Buskerud,Kongsberg,Norway,942402465,6500 - Kommuneforvaltningen
dkslitteratur.no,Local or regional government,Vestfold Fylkeskommune,Tønsberg,Vestfold,Tønsberg,Norway,944025391,6500 - Kommuneforvaltningen
dks-lorenskog.no,Local or regional government,Lørenskog Kommune Kultursektoren,Lørenskog,Akershus,Lørenskog,Norway,974637936,6500 - Kommuneforvaltningen
dksnordtrondelag.no,Local or regional government,Nord-Trøndelag Fylkeskommune,Steinkjer,Nord-Trøndelag,Steinkjer,Norway,938967091,6500 - Kommuneforvaltningen
dks-notteroy.no,Local or regional government,Nøtterøy Kommune,Nøtterøy,Vestfold,Nøtterøy,Norway,964952256,6500 - Kommuneforvaltningen
dksoppland.no,Local or regional government,Oppland Fylkeskommune,Lillehammer,Oppland,Lillehammer,Norway,961382335,6500 - Kommuneforvaltningen
dks-sandefjord.no,Local or regional government,Sandefjord Kommune,Sandefjord,Vestfold,Sandefjord,Norway,960572602,6500 - Kommuneforvaltningen
dks-svelvik.no,Local or regional government,Svelvik Kommune,Svelvik,Vestfold,Svelvik,Norway,939516107,6500 - Kommuneforvaltningen
dkstromso.no,Local or regional government,Tromsø Kommune,Tromsø,Troms,Tromsø,Norway,940101808,6500 - Kommuneforvaltningen
dkstrondelag.no,Local or regional government,Nord-Trøndelag Fylkeskommune,Steinkjer,Nord-Trøndelag,Steinkjer,Norway,938967091,6500 - Kommuneforvaltningen
dksvestfold.no,Local or regional government,Vestfold Fylkeskommune,Tønsberg,Vestfold,Tønsberg,Norway,944025391,6500 - Kommuneforvaltningen
dognapenbok.no,Local or regional government,Lillesand Kommune,Lillesand,Aust-Agder,Lillesand,Norway,964965404,6500 - Kommuneforvaltningen
dokkamodellen.no,Local or regional government,Oppland Fylkeskommune,Lillehammer,Oppland,Lillehammer,Norway,961382335,6500 - Kommuneforvaltningen
dokobs.no,Local or regional government,Bergen Internasjonale Filmfestival AS,Bergen,Hordaland,Bergen,Norway,980555704,6500 - Kommuneforvaltningen
dolmkonferansen.no,Local or regional government,Hitra Kommune,Hitra,Sør-Trøndelag,Hitra,Norway,938772924,6500 - Kommuneforvaltningen
dolstad.no,Local or regional government,Dolstad Sokn,Mosjøen,Nordland,Vefsn,Norway,977000041,6500 - Kommuneforvaltningen
domkirken.no,Local or regional government,Domkirkens Sokn,Oslo,Oslo,Oslo,Norway,871525552,6500 - Kommuneforvaltningen
domkirken-musikk.no,Local or regional government,Domkirken Musikk As Stavanger,Stavanger,Rogaland,Stavanger,Norway,976476565,6500 - Kommuneforvaltningen
donnaflyktninger.no,Local or regional government,Dønna Kommune,Dønna,Nordland,Dønna,Norway,945114878,6500 - Kommuneforvaltningen
donnavo.no,Local or regional government,Dønna Kommune,Dønna,Nordland,Dønna,Norway,945114878,6500 - Kommuneforvaltningen
dovredus.no,Local or regional government,Dovre Kommune,Dovre,Oppland,Dovre,Norway,939849831,6500 - Kommuneforvaltningen
dovrefjellet.no,Local or regional government,Dovre Kommune,Dovre,Oppland,Dovre,Norway,939849831,6500 - Kommuneforvaltningen
dovrefjellradet.no,Local or regional government,Tynset Kommune,Tynset,Hedmark,Tynset,Norway,940837685,6500 - Kommuneforvaltningen
dovrehytter.no,Local or regional government,Dovre Kommune,Dovre,Oppland,Dovre,Norway,939849831,6500 - Kommuneforvaltningen
dovreskolene.no,Local or regional government,Dovre Kommune,Dovre,Oppland,Dovre,Norway,939849831,6500 - Kommuneforvaltningen
dovreskulane.no,Local or regional government,Dovre Kommune,Dovre,Oppland,Dovre,Norway,939849831,6500 - Kommuneforvaltningen
dramalinja.no,Local or regional government,Troms Fylkeskommune,Tromsø,Troms,Tromsø,Norway,864870732,6500 - Kommuneforvaltningen
drammen2036.no,Local or regional government,Drammen Kommune,Drammen,Buskerud,Drammen,Norway,939214895,6500 - Kommuneforvaltningen
drammen-catering.no,Local or regional government,Drammen Kjøkken Kf,Drammen,Buskerud,Drammen,Norway,990661375,6500 - Kommuneforvaltningen
drammendrift.no,Local or regional government,Drammen Drift Kf,Drammen,Buskerud,Drammen,Norway,876487772,6500 - Kommuneforvaltningen
drammenikt-tjeneste.no,Local or regional government,Drammen Kommune,Drammen,Buskerud,Drammen,Norway,939214895,6500 - Kommuneforvaltningen
drammenkjokken.no,Local or regional government,Drammen Kjøkken Kf,Drammen,Buskerud,Drammen,Norway,990661375,6500 - Kommuneforvaltningen
drammen-kjokken.no,Local or regional government,Drammen Kjøkken Kf,Drammen,Buskerud,Drammen,Norway,990661375,6500 - Kommuneforvaltningen
drammenkommune.no,Local or regional government,Drammen Kommune,Drammen,Buskerud,Drammen,Norway,939214895,6500 - Kommuneforvaltningen
drammensbiblioteket.no,Local or regional government,Buskerud Fylkeskommune,Drammen,Buskerud,Drammen,Norway,964951373,6500 - Kommuneforvaltningen
drammenskolen.no,Local or regional government,Drammen Kommune,Drammen,Buskerud,Drammen,Norway,939214895,6500 - Kommuneforvaltningen
drammenskolen20.no,Local or regional government,Drammen Kommune,Drammen,Buskerud,Drammen,Norway,939214895,6500 - Kommuneforvaltningen
drammensregionen.no,Local or regional government,Drammen Kommune,Drammen,Buskerud,Drammen,Norway,939214895,6500 - Kommuneforvaltningen
drammensskolen.no,Local or regional government,Drammen Kommune,Drammen,Buskerud,Drammen,Norway,939214895,6500 - Kommuneforvaltningen
drammensskolen20.no,Local or regional government,Drammen Kommune,Drammen,Buskerud,Drammen,Norway,939214895,6500 - Kommuneforvaltningen
drammensteater.no,Local or regional government,Drammen Scener AS,Drammen,Buskerud,Drammen,Norway,894922672,6500 - Kommuneforvaltningen
drangedalbib.no,Local or regional government,Nome Kommune,Ulefoss,Telemark,Nome,Norway,964963371,6500 - Kommuneforvaltningen
draumehuset.no,Local or regional government,Masfjorden Kommune,Masfjordnes,Hordaland,Masfjorden,Norway,945627913,6500 - Kommuneforvaltningen
drbv.no,Local or regional government,Drammensregionens Brannvesen Iks,Drammen,Buskerud,Drammen,Norway,984054408,6500 - Kommuneforvaltningen
dritidet.no,Local or regional government,Nordland Fylkeskommune,Bodø,Nordland,Bodø,Norway,964982953,6500 - Kommuneforvaltningen
drmk.no,Local or regional government,Drammen Kommune,Drammen,Buskerud,Drammen,Norway,939214895,6500 - Kommuneforvaltningen
drn.no,Local or regional government,Distriktsrevisjon Nordmøre Iks,Kristiansund N,Møre og Romsdal,Kristiansund,Norway,974780240,6500 - Kommuneforvaltningen
drobakkino.no,Local or regional government,Frogn Kommune,Drøbak,Akershus,Frogn,Norway,963999089,6500 - Kommuneforvaltningen
drobakkirke.no,Local or regional government,Frogn Kirkelige Fellesråd,Drøbak,Akershus,Frogn,Norway,976986245,6500 - Kommuneforvaltningen
drobakskole.no,Local or regional government,Frogn Kommune,Drøbak,Akershus,Frogn,Norway,963999089,6500 - Kommuneforvaltningen
drommefangern.no,Local or regional government,Finnmark Fylkeskommune,Vadsø,Finnmark,Vadsø,Norway,964994218,6500 - Kommuneforvaltningen
drommelareren.no,Local or regional government,Kongsvinger Kommune,Kongsvinger,Hedmark,Kongsvinger,Norway,944117784,6500 - Kommuneforvaltningen
dronningruta.no,Local or regional government,Øksnes Kommune,Myre,Nordland,Øksnes,Norway,845152012,6500 - Kommuneforvaltningen
dsnn.no,Local or regional government,Steigen Kommune,Leinesfjord,Nordland,Steigen,Norway,962299385,6500 - Kommuneforvaltningen
dynamiskgatebelysning.no,Local or regional government,Oslo Kommune Bymiljøetaten,Oslo,Oslo,Oslo,Norway,996922766,6500 - Kommuneforvaltningen
dyrevaa.no,Local or regional government,Vinje Kommune,Vinje,Telemark,Vinje,Norway,964964610,6500 - Kommuneforvaltningen
dyrlokkeasenskole.no,Local or regional government,Frogn Kommune,Drøbak,Akershus,Frogn,Norway,963999089,6500 - Kommuneforvaltningen
dyroyogsorreisalegekontor.no,Local or regional government,Sørreisa Kommune,Sørreisa,Troms,Sørreisa,Norway,940755603,6500 - Kommuneforvaltningen
dyroyseminaret.no,Local or regional government,Dyrøyseminarsenteret Kf,Brøstadbotn,Troms,Dyrøy,Norway,985953570,6500 - Kommuneforvaltningen
eberg.no,Local or regional government,Trondheim Kommune Oppvekst og Utdanning,Trondheim,Sør-Trøndelag,Trondheim,Norway,969999536,6500 - Kommuneforvaltningen
ebokrogaland.no,Local or regional government,Rogaland Fylkeskommune,Stavanger,Rogaland,Stavanger,Norway,971045698,6500 - Kommuneforvaltningen
ebus.no,Local or regional government,Engerdal Kommune,Engerdal,Hedmark,Engerdal,Norway,964948976,6500 - Kommuneforvaltningen
ebygg2009.no,Local or regional government,Skedsmo Kommune,Lillestrøm,Akershus,Skedsmo,Norway,938275130,6500 - Kommuneforvaltningen
edda-kino.no,Local or regional government,Haugesund Kultur og Festivalutvikling Kf,Haugesund,Rogaland,Haugesund,Norway,974773201,6500 - Kommuneforvaltningen
edvardgrieg.no,Local or regional government,Bergen Kommune,Bergen,Hordaland,Bergen,Norway,964338531,6500 - Kommuneforvaltningen
edvardmunch.vgs.no,Local or regional government,Oslo Kommune Utdanningsetaten,Oslo,Oslo,Oslo,Norway,976820037,6500 - Kommuneforvaltningen
edvard-munch.vgs.no,Local or regional government,Oslo Kommune Utdanningsetaten,Oslo,Oslo,Oslo,Norway,976820037,6500 - Kommuneforvaltningen
edvardmunchvgs.no,Local or regional government,Oslo Kommune Utdanningsetaten,Oslo,Oslo,Oslo,Norway,976820037,6500 - Kommuneforvaltningen
egersundkino.no,Local or regional government,Eigersund Kommune,Egersund,Rogaland,Eigersund,Norway,944496394,6500 - Kommuneforvaltningen
egersundkulturhus.no,Local or regional government,Eigersund Kommune,Egersund,Rogaland,Eigersund,Norway,944496394,6500 - Kommuneforvaltningen
egersundsoulchildren.no,Local or regional government,Eigerøy Sokn,Egersund,Rogaland,Eigersund,Norway,984179464,6500 - Kommuneforvaltningen
egertorget.no,Local or regional government,Øvre Eiker Kommune,Hokksund,Buskerud,Øvre Eiker,Norway,954597482,6500 - Kommuneforvaltningen
eggedalbhg.no,Local or regional government,Sigdal Kommune,Prestfoss,Buskerud,Sigdal,Norway,964962766,6500 - Kommuneforvaltningen
eggemuseum.no,Local or regional government,Stiklestad Nasjonale Kultursenter AS,Verdal,Nord-Trøndelag,Verdal,Norway,956298660,6500 - Kommuneforvaltningen
ehemne.no,Local or regional government,Hemne Kommune,Kyrksæterøra,Sør-Trøndelag,Hemne,Norway,940158893,6500 - Kommuneforvaltningen
eh-kyrkje.no,Local or regional government,Evje og Hornnes Sokn,Evje,Aust-Agder,Evje og Hornnes,Norway,976992407,6500 - Kommuneforvaltningen
eidangermenighet.no,Local or regional government,Porsgrunn Kirkelige Fellesråd,Porsgrunn,Telemark,Porsgrunn,Norway,976991141,6500 - Kommuneforvaltningen
eidebarnehagene.no,Local or regional government,Eide Kommune,Eide,Møre og Romsdal,Eide,Norway,945685263,6500 - Kommuneforvaltningen
eideskolen.no,Local or regional government,Eide Kommune,Eide,Møre og Romsdal,Eide,Norway,945685263,6500 - Kommuneforvaltningen
eidfjordkommune.no,Local or regional government,Eidfjord Kommune,Eidfjord,Hordaland,Eidfjord,Norway,944227121,6500 - Kommuneforvaltningen
eidfjord-kommune.no,Local or regional government,Eidfjord Kommune,Eidfjord,Hordaland,Eidfjord,Norway,944227121,6500 - Kommuneforvaltningen
eidfjordkyrkje.no,Local or regional government,Eidfjord Sokn,Eidfjord,Hordaland,Eidfjord,Norway,976994957,6500 - Kommuneforvaltningen
eidfjordlegekontor.no,Local or regional government,Eidfjord Kommune,Eidfjord,Hordaland,Eidfjord,Norway,944227121,6500 - Kommuneforvaltningen
eidsbarn.no,Local or regional government,Gulen Kommune,Eivindvik,Sogn og Fjordane,Gulen,Norway,938497524,6500 - Kommuneforvaltningen
eidsbergskolen.no,Local or regional government,Eidsberg Kommune,Mysen,Østfold,Eidsberg,Norway,944345035,6500 - Kommuneforvaltningen
eidsbergskolene.no,Local or regional government,Indre Østfold Data Iks,Askim,Østfold,Askim,Norway,991973818,6500 - Kommuneforvaltningen
